GlobalId,IfcClass,Name,Tag
3drU2IqjPEShx5e9vnjKKP,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608344,608344
3drU2IqjPEShx5e9vnjKNI,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608403,608403
3drU2IqjPEShx5e9vnjKNQ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608411,608411
3drU2IqjPEShx5e9vnjKNY,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608419,608419
3drU2IqjPEShx5e9vnjKNg,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608427,608427
3drU2IqjPEShx5e9vnjKMJ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:608466,608466
2APLVywBjFiBdr7tJLzvj4,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610088,610088
2APLVywBjFiBdr7tJLzvjT,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610097,610097
2APLVywBjFiBdr7tJLzvjL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610105,610105
2APLVywBjFiBdr7tJLzvij,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610113,610113
2APLVywBjFiBdr7tJLzvib,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610121,610121
2APLVywBjFiBdr7tJLzvi3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610159,610159
2APLVywBjFiBdr7tJLzviR,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:610167,610167
1G$vhmQXn2Jvv399dvK$5s,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:611911,611911
1G$vhmQXn2Jvv399dvK$5X,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:611920,611920
1G$vhmQXn2Jvv399dvK$5f,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:611928,611928
270CRfYljClP3lAwmpBQgU,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613025,613025
270CRfYljClP3lAwmpBQgL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613034,613034
270CRfYljClP3lAwmpBQgD,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613042,613042
270CRfYljClP3lAwmpBQg5,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613050,613050
270CRfYljClP3lAwmpBQhz,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613058,613058
270CRfYljClP3lAwmpBQhr,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613066,613066
270CRfYljClP3lAwmpBQhj,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613074,613074
1i8VmiVhTBJfZn39qjfOsv,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613942,613942
1i8VmiVhTBJfZn39qjfOsm,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613951,613951
1i8VmiVhTBJfZn39qjfOt8,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613959,613959
1i8VmiVhTBJfZn39qjfOtS,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:613971,613971
1EoKTsrRj7Zg$T7J4aJLu3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614582,614582
1EoKTsrRj7Zg$T7J4aJLuA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614591,614591
1EoKTsrRj7Zg$T7J4aJLvE,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614651,614651
1EoKTsrRj7Zg$T7J4aJL_s,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614659,614659
1EoKTsrRj7Zg$T7J4aJL__,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614667,614667
1EoKTsrRj7Zg$T7J4aJL_c,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614675,614675
1EoKTsrRj7Zg$T7J4aJL_k,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:614683,614683
3TWPOACIT7mxsD2PPlUy8k,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:618763,618763
3TWPOACIT7mxsD2PPlUy8n,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:618772,618772
3TWPOACIT7mxsD2PPlUy8v,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:618780,618780
3TWPOACIT7mxsD2PPlUy81,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:618788,618788
3TWPOACIT7mxsD2PPlUy89,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:618796,618796
3CSAfi4Zn09exUD_brFZAb,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619341,619341
3CSAfi4Zn09exUD_brFZA_,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619350,619350
3CSAfi4Zn09exUD_brFZAs,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619358,619358
3CSAfi4Zn09exUD_brFZAE,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619366,619366
3CSAfi4Zn09exUD_brFZ88,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619488,619488
3CSAfi4Zn09exUD_brFZ81,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:619497,619497
37ERv$vjXCjPUDTL4UUcGn,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630363,630363
37ERv$vjXCjPUDTL4UUcGE,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630372,630372
321MzwlXb3qhs4XtdZh_kL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630380,630380
37ERv$vjXCjPUDTL4UUcGU,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630388,630388
37ERv$vjXCjPUDTL4UUcGM,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630396,630396
37ERv$vjXCjPUDTL4UUcJk,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630404,630404
37ERv$vjXCjPUDTL4UUcJc,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630412,630412
37ERv$vjXCjPUDTL4UUcJ_,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630420,630420
37ERv$vjXCjPUDTL4UUcJA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630432,630432
37ERv$vjXCjPUDTL4UUcJ2,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630440,630440
37ERv$vjXCjPUDTL4UUcJQ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:630448,630448
3_T5bNv6XAJPJSfD_AzAiT,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631625,631625
3_T5bNv6XAJPJSfD_AzAi6,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631634,631634
3_T5bNv6XAJPJSfD_AzAiE,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631642,631642
3_T5bNv6XAJPJSfD_AzAis,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631650,631650
3_T5bNv6XAJPJSfD_AzAi_,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631658,631658
3_T5bNv6XAJPJSfD_AzAiY,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631670,631670
3_T5bNv6XAJPJSfD_AzAig,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631678,631678
2XNdKJ1v5Blv3TumHCF6mO,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:631972,631972
1pT7e75LjAgh6lOpeitwrK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:633661,633661
1pT7e75LjAgh6lOpeitwqW,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:633673,633673
1pT7e75LjAgh6lOpeitwZW,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634505,634505
3vjAMrGwDEGhjt_XkGxJHw,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634611,634611
3vjAMrGwDEGhjt_XkGxJHo,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634619,634619
3vjAMrGwDEGhjt_XkGxJMA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634627,634627
3vjAMrGwDEGhjt_XkGxJM2,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634635,634635
3vjAMrGwDEGhjt_XkGxJMQ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634643,634643
3vjAMrGwDEGhjt_XkGxJMI,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634651,634651
3vjAMrGwDEGhjt_XkGxJMg,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634659,634659
3vjAMrGwDEGhjt_XkGxJMY,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634667,634667
3vjAMrGwDEGhjt_XkGxJMw,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634675,634675
3vjAMrGwDEGhjt_XkGxJMo,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634683,634683
3vjAMrGwDEGhjt_XkGxJNA,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634691,634691
3vjAMrGwDEGhjt_XkGxJN2,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634699,634699
3vjAMrGwDEGhjt_XkGxJNQ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634707,634707
3vjAMrGwDEGhjt_XkGxJNI,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634715,634715
3vjAMrGwDEGhjt_XkGxJNi,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634725,634725
3vjAMrGwDEGhjt_XkGxJNa,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634733,634733
3vjAMrGwDEGhjt_XkGxJNy,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634741,634741
3vjAMrGwDEGhjt_XkGxJNq,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634749,634749
3vjAMrGwDEGhjt_XkGxJKC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634757,634757
3vjAMrGwDEGhjt_XkGxJK4,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634765,634765
3vjAMrGwDEGhjt_XkGxJKS,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634773,634773
3vjAMrGwDEGhjt_XkGxJKK,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634781,634781
3vjAMrGwDEGhjt_XkGxJKi,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634789,634789
3vjAMrGwDEGhjt_XkGxJKa,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634797,634797
3vjAMrGwDEGhjt_XkGxJKy,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634805,634805
3vjAMrGwDEGhjt_XkGxJKq,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:634813,634813
13ZGwiF95BjvZmdBvF2eq6,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639683,639683
13ZGwiF95BjvZmdBvF2eq9,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639692,639692
13ZGwiF95BjvZmdBvF2eqH,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639700,639700
13ZGwiF95BjvZmdBvF2eqP,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639708,639708
13ZGwiF95BjvZmdBvF2eqX,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639716,639716
13ZGwiF95BjvZmdBvF2eqf,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639724,639724
13ZGwiF95BjvZmdBvF2eqn,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639732,639732
13ZGwiF95BjvZmdBvF2epD,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639752,639752
13ZGwiF95BjvZmdBvF2epL,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639760,639760
13ZGwiF95BjvZmdBvF2epT,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639768,639768
13ZGwiF95BjvZmdBvF2epb,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639776,639776
13ZGwiF95BjvZmdBvF2epj,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639784,639784
13ZGwiF95BjvZmdBvF2epr,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:639792,639792
3S7CYugLb5EwvHuVha9Jff,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708745,708745
3S7CYugLb5EwvHuVha9Jfv,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708761,708761
3S7CYugLb5EwvHuVha9Jf8,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708776,708776
3S7CYugLb5EwvHuVha9JfR,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708795,708795
3S7CYugLb5EwvHuVha9Jef,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708809,708809
3S7CYugLb5EwvHuVha9Jew,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:708826,708826
2vONWFe3D43xMeo7RqvnDQ,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709055,709055
1ddORp9pX9lQGia16eqEZM,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709255,709255
1ddORp9pX9lQGia16eqEZ3,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709266,709266
35urAQ2xzE28F_hrP6Uo_a,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709652,709652
35urAQ2xzE28F_hrP6Uo_j,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709661,709661
35urAQ2xzE28F_hrP6Uo_M,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709670,709670
0oI5laBlT31ekuzqXEIq1i,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:709925,709925
3P_IgBZvj44wQ797S6G0xx,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710038,710038
3P_IgBZvj44wQ797S6G0xC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710049,710049
3P_IgBZvj44wQ797S6G0xV,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710066,710066
17feEoBzz3lPZ8E5f8e9GC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710674,710674
17feEoBzz3lPZ8E5f8e9Hp,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710765,710765
0J3q8r36T0QQtYHes8eE2k,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710898,710898
0J3q8r36T0QQtYHes8eE2h,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:710903,710903
0J3q8r36T0QQtYHes8eE7Y,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:711102,711102
0J3q8r36T0QQtYHes8eE6D,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:711121,711121
0J3q8r36T0QQtYHes8eE60,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:711132,711132
0J3q8r36T0QQtYHes8eE6g,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:711158,711158
3E$HCkw6f2dvZkvEJvb0FC,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:712079,712079
3E$HCkw6f2dvZkvEJvb0Fu,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:712123,712123
11fFDzf5T9R8MY5BgdZxXu,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:712284,712284
11fFDzf5T9R8MY5BgdZxX2,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:712294,712294
1nnMo_AKzCgPoNKZdxVACU,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:720077,720077
1nnMo_AKzCgPoNKZdxVAAw,IfcFlowTerminal,M_Supply Diffuser:SD-600 x 600 Face 300 x 300 Connection:SD-600 x 600 Face 300 x 300 Connection:720233,720233
