GlobalId,IfcClass,Name,Tag
1_al5DaEX3mhyXw6WHitD2,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642862,642862
1sY7J323HEgRSDB6KISygV,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:641809,641809
3S7CYugLb5EwvHuVha9Jek,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:708814,708814
3PsgCtzZ18uBzRwpV9IJU7,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:726647,726647
1_al5DaEX3mhyXw6WHitBZ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642703,642703
106Rkf8yT8nhDn8quV40wV,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:599941,599941
0V20ONpdL1jQaqL277GHqz,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:629067,629067
2BvSTJeZT91hJ39lAkGi6$,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:624982,624982
3547Jr3Fv4nhhHWHMCoXdD,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633559,633559
0mjxEKeMH9bgLgZuVgSNmM,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:628396,628396
06gLECDe51gfJB1pC0GhuW,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:638898,638898
0KW0HXo21AexnuTlk1fk6_,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643290,643290
3kD1gFmCrBdPaUKrQLRM6z,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:724301,724301
3t7zDbkZn2keDvQhH_Zncm,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:719632,719632
0KW0HXo21AexnuTlk1fk6v,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643293,643293
3t7zDbkZn2keDvQhH_Zndx,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:719707,719707
1nnMo_AKzCgPoNKZdxVLzg,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:721081,721081
1Npt9ChiL6ch3rF8xsgbA2,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:641964,641964
35urAQ2xzE28F_hrP6Uo$j,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:709725,709725
2Y3VevX_X0qh8KQkL229Lm,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:612810,612810
3H7QHoW7P1Tfsfo7uGKMhw,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:626110,626110
3PsgCtzZ18uBzRwpV9IJTi,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:726684,726684
28YHm_uEPF$w9_7O_8K20$,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:723077,723077
1GkzlmPcH0QOU$zSigxF5Y,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:611848,611848
0XMA$gDbrFHg1ouiPyqQ7A,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:626776,626776
3AmG2Hn4HB1OeFV1EZv74v,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645695,645695
0uBb5eWpXENhgCHv_vTMQZ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609839,609839
3Q25eoa7vEGxpQsSHVVMIf,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:628609,628609
28YHm_uEPF$w9_7O_8K2_I,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:722728,722728
0rcx3NRlHCjxDJbhLB_pzZ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:622841,622841
23z4C8XmPFJfvM1VkVYjn6,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:716983,716983
1nnMo_AKzCgPoNKZdxVLzs,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:721061,721061
3S7CYugLb5EwvHuVha9JfD,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:708781,708781
3PsgCtzZ18uBzRwpV9IJbT,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727213,727213
1_al5DaEX3mhyXw6WHitDM,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642874,642874
055y9VW_9CCQ1HSDb$ztwr,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:629546,629546
3kD1gFmCrBdPaUKrQLRM6d,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:724311,724311
0VJlJ2Z_b2jh$B10grq_CJ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642553,642553
1o9xg7659EAwIy114fX_j_,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:597153,597153
1g9OLuC_bCgfhiDAcxyp3d,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:588123,588123
06gLECDe51gfJB1pC0GhxG,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:638786,638786
2WzPspHRfEKPwJyB55$NXT,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:627681,627681
0rcx3NRlHCjxDJbhLB_psH,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:623115,623115
2W0XEqd_PDsPFiSACxmAqg,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601776,601776
35urAQ2xzE28F_hrP6Uoy_,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:709774,709774
28xeChsZH65xL8RpHsRPAA,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:646307,646307
3d3f988Fn2sgSIJAsSmVoo,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:640401,640401
1pT7e75LjAgh6lOpeitwiy,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:634197,634197
2WzPspHRfEKPwJyB55$NyV,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:627875,627875
1o9xg7659EAwIy114fX_dD,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:597522,597522
28xeChsZH65xL8RpHsRPD1,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:646504,646504
0ynhneZeH7UxbZssUq8aUf,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:722164,722164
106Rkf8yT8nhDn8quV40__,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:599716,599716
106Rkf8yT8nhDn8quV40qi,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:599094,599094
2WzPspHRfEKPwJyB55$NWz,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:627585,627585
3Q25eoa7vEGxpQsSHVVMHf,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:628545,628545
2Mv1q$G1j4CB2g4fDYk$jB,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643946,643946
3d3f988Fn2sgSIJAsSmVnN,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:640372,640372
0VJlJ2Z_b2jh$B10grq_CH,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642555,642555
33M4KP4XT5PA3MgKq$trJF,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601224,601224
1_al5DaEX3mhyXw6WHitBq,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642712,642712
1_al5DaEX3mhyXw6WHit8$,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642643,642643
1nnMo_AKzCgPoNKZdxVLzn,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:721058,721058
3Xz4QBoKnDyhOmF73ZDgb9,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727756,727756
0rcx3NRlHCjxDJbhLB_pwf,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:622899,622899
3PsgCtzZ18uBzRwpV9IJdG,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727072,727072
06gLECDe51gfJB1pC0Ghvi,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:638974,638974
0KW0HXo21AexnuTlk1fk91,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643877,643877
3PsgCtzZ18uBzRwpV9IJcT,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727149,727149
23z4C8XmPFJfvM1VkVYjxl,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:717342,717342
3AmG2Hn4HB1OeFV1EZv78y,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645434,645434
3AmG2Hn4HB1OeFV1EZv79k,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645480,645480
3t7zDbkZn2keDvQhH_Znbz,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:719837,719837
2PY_k_9jPADhoS4eYctZtQ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:624644,624644
33M4KP4XT5PA3MgKq$trJ0,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601223,601223
1_al5DaEX3mhyXw6WHit8H,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642685,642685
1sY7J323HEgRSDB6KISygj,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:641827,641827
3kD1gFmCrBdPaUKrQLRMT6,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:723894,723894
3AmG2Hn4HB1OeFV1EZv7AE,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645512,645512
3AmG2Hn4HB1OeFV1EZv7oP,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645023,645023
0KW0HXo21AexnuTlk1fk3e,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643468,643468
23z4C8XmPFJfvM1VkVYjxL,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:717348,717348
3PsgCtzZ18uBzRwpV9IJOR,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727019,727019
2uLsSqMUn7Quewr1qsVRqu,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:637095,637095
3547Jr3Fv4nhhHWHMCoXdT,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633543,633543
06gLECDe51gfJB1pC0GhvG,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:638914,638914
2Mv1q$G1j4CB2g4fDYk$jO,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643961,643961
3AmG2Hn4HB1OeFV1EZv79n,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645495,645495
0rcx3NRlHCjxDJbhLB_poL,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:623375,623375
0KW0HXo21AexnuTlk1fk7P,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643261,643261
1o9xg7659EAwIy114fX_jo,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:597165,597165
3AmG2Hn4HB1OeFV1EZv75G,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645718,645718
0ynhneZeH7UxbZssUq8aV1,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:722076,722076
3AmG2Hn4HB1OeFV1EZv798,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645454,645454
1nnMo_AKzCgPoNKZdxVA0$,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:720876,720876
23z4C8XmPFJfvM1VkVYjxG,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:717345,717345
1_al5DaEX3mhyXw6WHit8y,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642640,642640
0KW0HXo21AexnuTlk1fk7U,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643258,643258
0KW0HXo21AexnuTlk1fk1Z,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643335,643335
28xeChsZH65xL8RpHsRPAO,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:646321,646321
1nnMo_AKzCgPoNKZdxVA1t,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:720804,720804
1Npt9ChiL6ch3rF8xsgbAv,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:641943,641943
0ynhneZeH7UxbZssUq8aV_,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:722083,722083
3t7zDbkZn2keDvQhH_Znd8,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:719720,719720
3Q25eoa7vEGxpQsSHVVMGs,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:628510,628510
106Rkf8yT8nhDn8quV40rz,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:599143,599143
0ynhneZeH7UxbZssUq8aV4,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:722073,722073
0KW0HXo21AexnuTlk1fkF1,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643749,643749
3PsgCtzZ18uBzRwpV9IJO7,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727031,727031
3AmG2Hn4HB1OeFV1EZv791,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645447,645447
1_al5DaEX3mhyXw6WHitBg,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642694,642694
2Mv1q$G1j4CB2g4fDYk$lT,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:644092,644092
3AmG2Hn4HB1OeFV1EZv7Fi,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:645354,645354
0KW0HXo21AexnuTlk1fk63,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643303,643303
0KW0HXo21AexnuTlk1fkFa,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643712,643712
3PsgCtzZ18uBzRwpV9IJRb,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:726805,726805
1_al5DaEX3mhyXw6WHitCb,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:642889,642889
0KW0HXo21AexnuTlk1fk9$,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:643867,643867
3AmG2Hn4HB1OeFV1EZv7mT,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:644891,644891
2Mv1q$G1j4CB2g4fDYk$xL,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:644852,644852
02ZvvFgBb91RfsfDGW4qw4,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:641048,641048
2vONWFe3D43xMeo7RqvnCz,IfcFlowFitting,M_Round Takeoff:Standard:Standard:709080,709080
35urAQ2xzE28F_hrP6Uo$t,IfcFlowFitting,M_Round Takeoff:Standard:Standard:709703,709703
3P_IgBZvj44wQ797S6G0ta,IfcFlowFitting,magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:710281,710281
0J3q8r36T0QQtYHes8eEFA,IfcFlowFitting,magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:711574,711574
01tUihcqPE_8Wptph8g7U0,IfcFlowFitting,M_Round Takeoff:Standard:Standard:640928,640928
2uLsSqMUn7Quewr1qsVRDF,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636624,636624
106Rkf8yT8nhDn8quV40e8,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:598802,598802
0IGipjjlvDxvBIBwCEG5T_,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600878,600878
1sY7J323HEgRSDB6KISyjw,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:641780,641780
1i8VmiVhTBJfZn39qjfOsi,IfcFlowFitting,M_Round Takeoff:Standard:Standard:613923,613923
35urAQ2xzE28F_hrP6Uoze,IfcFlowFitting,M_Round Takeoff:Standard:Standard:709848,709848
2zJ_TZ$gvEh9X4OTV4V5bH,IfcFlowFitting,M_Round Takeoff:Standard:Standard:604444,604444
2Mv1q$G1j4CB2g4fDYk$lr,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:644052,644052
3WXsVyiXDCAPWj3vH36emk,IfcFlowFitting,M_Round Takeoff:Standard:Standard:589366,589366
1z4liRdSDFZuSfLJIrBv0N,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:716228,716228
0JI0reCsL3Cu2Zx6jg01RK,IfcFlowFitting,M_Round Takeoff:Standard:Standard:596446,596446
327Nxi0Ef7nOVNqV7vBRyL,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621539,621539
28xeChsZH65xL8RpHsRPDE,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:646503,646503
3PsgCtzZ18uBzRwpV9IJSK,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:726756,726756
1_al5DaEX3mhyXw6WHit83,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642671,642671
3AmG2Hn4HB1OeFV1EZv7Ed,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645281,645281
2uLsSqMUn7Quewr1qsVRAn,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636718,636718
2W0XEqd_PDsPFiSACxmBEg,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:602160,602160
28xeChsZH65xL8RpHsRPDa,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:646477,646477
0JI0reCsL3Cu2Zx6jg01SI,IfcFlowFitting,M_Round Takeoff:Standard:Standard:595992,595992
1g9OLuC_bCgfhiDAcxyp5E,IfcFlowFitting,M_Round Takeoff:Standard:Standard:588018,588018
3jHr1vyBX8GP4OQyNAvgOW,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:615495,615495
0IGipjjlvDxvBIBwCEG5Ib,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600309,600309
0IGipjjlvDxvBIBwCEG5Tg,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600890,600890
3GwfSEHKz9oQo6IxbdcA$_,IfcFlowFitting,M_Round Takeoff:Standard:Standard:641565,641565
3AmG2Hn4HB1OeFV1EZv7F3,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645317,645317
3AmG2Hn4HB1OeFV1EZv7Fg,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645356,645356
1nnMo_AKzCgPoNKZdxVACJ,IfcFlowFitting,M_Round Takeoff:Standard:Standard:720064,720064
1ddORp9pX9lQGia16eqEY1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:709328,709328
3oIxNfHLz43RKbF1JGc7V1,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:747744,747744
3E$HCkw6f2dvZkvEJvb015,IfcFlowFitting,M_Round Takeoff:Standard:Standard:712198,712198
1z4liRdSDFZuSfLJIrBvQi,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715647,715647
2GNFiIY7PF$9tCs_U_rVwK,IfcFlowFitting,M_Round Takeoff:Standard:Standard:635977,635977
1YDl3OXPT4SQGwqnRBMS$1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:604644,604644
2uLsSqMUn7Quewr1qsVRA9,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636694,636694
1i8VmiVhTBJfZn39qjfOmM,IfcFlowFitting,M_Round Takeoff:Standard:Standard:614297,614297
0JI0reCsL3Cu2Zx6jg01KM,IfcFlowFitting,M_Round Takeoff:Standard:Standard:596508,596508
2z5qu57LTEJxG43DMN4at1,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605303,605303
2Mv1q$G1j4CB2g4fDYk$lO,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:644089,644089
1dCXlR8ejAR8SMGy_A9nb_,IfcFlowFitting,M_Round Takeoff:Standard:Standard:591457,591457
0IGipjjlvDxvBIBwCEG5RM,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600710,600710
0vNeZbf_jCjBvuG5o4ihT5,IfcFlowFitting,M_Round Takeoff:Standard:Standard:620557,620557
0vNeZbf_jCjBvuG5o4ihZ8,IfcFlowFitting,M_Round Takeoff:Standard:Standard:620416,620416
2uLsSqMUn7Quewr1qsVRE_,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636449,636449
327Nxi0Ef7nOVNqV7vBRwG,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621158,621158
1nnMo_AKzCgPoNKZdxVA86,IfcFlowFitting,M_Round Takeoff:Standard:Standard:720341,720341
22RbTV7nbE9eGIvmLVVz9q,IfcFlowFitting,M_Round Takeoff:Standard:Standard:589920,589920
2K9v5OXDb8k8DU0QJkagZO,IfcFlowFitting,M_Round Takeoff:Standard:Standard:623876,623876
2PY_k_9jPADhoS4eYctZAK,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:624458,624458
1o9xg7659EAwIy114fX_j1,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597150,597150
0JI0reCsL3Cu2Zx6jg01K8,IfcFlowFitting,M_Round Takeoff:Standard:Standard:596482,596482
3jHr1vyBX8GP4OQyNAvgP9,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:615470,615470
1z4liRdSDFZuSfLJIrBvOa,IfcFlowFitting,M_Rectangular Endcap:Standard:Standard:715767,715767
3jHr1vyBX8GP4OQyNAvg4O,IfcFlowFitting,M_Round Takeoff:Standard:Standard:615295,615295
1YDl3OXPT4SQGwqnRBMS_3,IfcFlowFitting,M_Round Takeoff:Standard:Standard:604582,604582
1wfdcWmo15UvE7ac1GxPJE,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637891,637891
1o9xg7659EAwIy114fX_iI,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597197,597197
1SoE5vbMX9Ffr5DDUaTjbc,IfcFlowFitting,M_Round Takeoff:Standard:Standard:604767,604767
1o9xg7659EAwIy114fX_jf,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597174,597174
1z4liRdSDFZuSfLJIrBv5d,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:715956,715956
1pT7e75LjAgh6lOpeitwkU,IfcFlowFitting,M_Round Takeoff:Standard:Standard:634359,634359
2Y3VevX_X0qh8KQkL229Qq,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:612878,612878
1i8VmiVhTBJfZn39qjfOuy,IfcFlowFitting,M_Round Takeoff:Standard:Standard:613811,613811
2W0XEqd_PDsPFiSACxmB8i,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:602550,602550
13jn7k3en7cwtvCENTT7V4,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:598655,598655
0VJlJ2Z_b2jh$B10grq_9U,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:642228,642228
3R7vfnWVP1sAO5n1HY8oPe,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:607937,607937
05i9lTwsj4PAorrUMbjpdG,IfcFlowFitting,magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:magicirc_elbow_full_radius_001:715596,715596
2eGk8b7S9EYgiKcuDXjV46,IfcFlowFitting,M_Round Takeoff:Standard:Standard:594623,594623
1g9OLuC_bCgfhiDAcxypuA,IfcFlowFitting,M_Round Takeoff:Standard:Standard:587702,587702
1sY7J323HEgRSDB6KISygi,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:641826,641826
0sRgNlVwn0AvLCBk95r$Pc,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633235,633235
20zDumhCHBwBcFLOC5A4bf,IfcFlowFitting,M_Round Takeoff:Standard:Standard:637141,637141
23z4C8XmPFJfvM1VkVYjgj,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:718428,718428
28X4$1gVDBGfu7a2bfE8n5,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:616992,616992
3jHr1vyBX8GP4OQyNAvgIp,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:616148,616148
0xRvsonrf2sAjqECooHOTh,IfcFlowFitting,M_Round Takeoff:Standard:Standard:714969,714969
270CRfYljClP3lAwmpBQga,IfcFlowFitting,M_Round Takeoff:Standard:Standard:613019,613019
2z5qu57LTEJxG43DMN4asG,IfcFlowFitting,M_Round Takeoff:Standard:Standard:605222,605222
2uLsSqMUn7Quewr1qsVRFT,IfcFlowFitting,M_Round Takeoff:Standard:Standard:636482,636482
32K4MmAXfD$9t1_ByHsQ5c,IfcFlowFitting,M_Round Takeoff:Standard:Standard:595840,595840
1sY7J323HEgRSDB6KISyjd,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:641769,641769
3jHr1vyBX8GP4OQyNAvgLl,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:616200,616200
1LjmpuUJ9En9lEdvTLiRJ6,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:617384,617384
0IGipjjlvDxvBIBwCEG5Ip,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:600291,600291
3kD1gFmCrBdPaUKrQLRNtg,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:725274,725274
0xRvsonrf2sAjqECooHOQS,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715054,715054
3CSAfi4Zn09exUD_brFZGE,IfcFlowFitting,M_Round Takeoff:Standard:Standard:620006,620006
3a2ZesuUv1LByxghdI8VtS,IfcFlowFitting,M_Round Takeoff:Standard:Standard:576894,576894
3t7zDbkZn2keDvQhH_ZnXq,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:719572,719572
0XMA$gDbrFHg1ouiPyqRvw,IfcFlowFitting,M_Round Takeoff:Standard:Standard:626664,626664
05i9lTwsj4PAorrUMbjpY0,IfcFlowFitting,M_Round Takeoff:Standard:Standard:715292,715292
1pT7e75LjAgh6lOpeitwYb,IfcFlowFitting,M_Round Takeoff:Standard:Standard:634572,634572
3jHr1vyBX8GP4OQyNAvg7p,IfcFlowFitting,M_Round Takeoff:Standard:Standard:615316,615316
327Nxi0Ef7nOVNqV7vBRy8,IfcFlowFitting,M_Round Takeoff:Standard:Standard:621566,621566
3a2ZesuUv1LByxghdI8Vqz,IfcFlowFitting,M_Round Takeoff:Standard:Standard:576927,576927
3PsgCtzZ18uBzRwpV9IJSY,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:726738,726738
1dCXlR8ejAR8SMGy_A9nde,IfcFlowFitting,M_Round Takeoff:Standard:Standard:591607,591607
1pT7e75LjAgh6lOpeitwr9,IfcFlowFitting,M_Round Takeoff:Standard:Standard:633632,633632
3Ek3SinRTCiRRT510INx$W,IfcFlowFitting,M_Round Takeoff:Standard:Standard:588893,588893
28xeChsZH65xL8RpHsRPLo,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:645979,645979
0IGipjjlvDxvBIBwCEG51L,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:601093,601093
1o9xg7659EAwIy114fX_fS,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597379,597379
1o9xg7659EAwIy114fX_XW,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:597951,597951
3PsgCtzZ18uBzRwpV9IJbe,IfcFlowFitting,M_Rectangular Takeoff:Standard:Standard:727192,727192
